Product URL,Product Name,Product Price,Rating,Number of reviews,Manufacturer,ASIN 
https://www.amazon.in//Uncle-Chips-Plain-Salted-Pouch/dp/B0D31VNBQN/ref=sr_1_212_f3_0o_fs?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-212,Uncle Chips Plain Salted 80 gm Pouch  ,₹40,4.1 out of 5 stars,22,"Pepsico India Holdings Pvt Ltd-Fritolay Division, PepsiCo India Pvt. Ltd. P.O. Box 27, DLF Qutab Enclave, Phase - 1, Gurugram -122002, Haryana, India",B0D31VNBQN
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1OTIyMTY5ODcxMzg1NDU3OjE3MjM3OTA3Mzg6c3BfbXRmOjMwMDE0ODQ0NzAwNzAzMjo6MDo6&url=%2Fcravez-Premium-Cranberry-Antioxidants-Antioxidant%2Fdp%2FB0CVN3HX38%2Fref%3Dsr_1_213_sspa%3Fcrid%3D3KHTSIK0UBZ4H%26dib%3DeyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0%26dib_tag%3Dse%26keywords%3Dsnacks%26qid%3D1723790738%26sprefix%3Dsnacks%252Caps%252C196%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"cravez Premium Cranberry - 1 Kg | High Antioxidants, Dietary Fiber & No Gluten, Antioxidant Rich | Sweet Berries - Previously Frozen  ",₹949,4.3 out of 5 stars,182,"Supreme Foods, Supreme Foods",B0CVN3HX38
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1OTIyMTY5ODcxMzg1NDU3OjE3MjM3OTA3Mzg6c3BfbXRmOjMwMDI1ODQzNjY1OTIzMjo6MDo6&url=%2FBonvie-crunchy-healthy-Preservatives-Strawberry-Apple-Jamun%2Fdp%2FB0C14VT8B8%2Fref%3Dsr_1_214_sspa%3Fcrid%3D3KHTSIK0UBZ4H%26dib%3DeyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0%26dib_tag%3Dse%26keywords%3Dsnacks%26qid%3D1723790738%26sprefix%3Dsnacks%252Caps%252C196%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Bonvie freeze dried fruits crunchy healthy snacks for kids and adults | Gluten free 100% Natural, Vegan, No Preservatives, No Added Sugar (Strawberry-Apple-Jamun)  ",₹382,3.2 out of 5 stars,68,"BONVIE, JM Gourmet Aster2/1101, Supertech Emerald Court, Sector 93 A, Noida, Uttar Pradesh-201314, India",B0C14VT8B8
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1OTIyMTY5ODcxMzg1NDU3OjE3MjM3OTA3Mzg6c3BfbXRmOjMwMDI3MDAzNzQzMjEzMjo6MDo6&url=%2FAdukale-adukale-Chivada-Avalakki-180g%2Fdp%2FB097PFGBJ3%2Fref%3Dsr_1_215_sspa%3Fcrid%3D3KHTSIK0UBZ4H%26dib%3DeyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0%26dib_tag%3Dse%26keywords%3Dsnacks%26qid%3D1723790738%26sprefix%3Dsnacks%252Caps%252C196%26sr%3D8-215-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Adukale Chivada Avalakki | South Indian Snacks | No Palm Oil | 180g Pack  ,₹90,5.0 out of 5 stars,1,,B097PFGBJ3
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1OTIyMTY5ODcxMzg1NDU3OjE3MjM3OTA3Mzg6c3BfbXRmOjMwMDIwNzA4MTc2NzUzMjo6MDo6&url=%2FRoasty-Tasty-Flavoured-Peanuts-Roasted%2Fdp%2FB09173836H%2Fref%3Dsr_1_216_sspa%3Fcrid%3D3KHTSIK0UBZ4H%26dib%3DeyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0%26dib_tag%3Dse%26keywords%3Dsnacks%26qid%3D1723790738%26sprefix%3Dsnacks%252Caps%252C196%26sr%3D8-216-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Roasty Tasty Premium Peri Peri Flavour Roasted Peanuts | Healthy Snacks | Rich in Protein & Fibre | Roasted, Not Fried Snacks | Healthy Food | Gluten Free, Zero Cholesterol | Namkeen Peanuts | Crunchy Masala Peanuts | Pack of 2 (150g each)  ",₹239,3.8 out of 5 stars,122,"pioneer foods pvt ltd, pioneer foods pvt ltd",B09173836H
https://www.amazon.in//Sticky-Gluten-Family-Natural-Crunchy/dp/B0BBFPBDJ6/ref=sr_1_217?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-217,"Natch Thai Sticky Rice Chips, 100% All Natural, Vegan, Gluten Free, No Artificial Preservatives, Trans Fat Free, Low Calorie, Sweet Chilli Flavour, 100g each (Pack of 1)  ",₹274.35,4.4 out of 5 stars,131,"ChinWong Food Co. Ltd., ChinWong Food Co. Ltd.",B0BBFPBDJ6
https://www.amazon.in//Unibic-Sugar-Free-Cashew-Cookies/dp/B07ZZ1L5DS/ref=sr_1_218_f3_0o_fs?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-218,Unibic Sugar Free Cashew Cookies 75 grams  ,₹48,4.3 out of 5 stars,307,"Unibic Foods India Pvt Ltd, Bangalore, India",B07ZZ1L5DS
https://www.amazon.in//Nutty-Gritties-Mix-Berries-Strawberries/dp/B07X7X8QH6/ref=sr_1_219?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-219,"Nutty Gritties Premium Mix Berries 200g - Dried Cranberries, Blueberries, Strawberries, Black Currants | Antioxidant Rich | Healthy Snack for Kids and Adults  ",₹366.60,4.1 out of 5 stars,"4,325","DRB Foods Private Limited, DRB Foods, C 80, DDA Shed, Okhla Industrial Area, Phase 1, New Delhi, Delhi, 110020",B07X7X8QH6
https://www.amazon.in//Unibic-Sugar-Free-Oatmeal-75g/dp/B00RZDWDJ6/ref=sr_1_220_f3_0o_fs?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-220,"Unibic Sugar Free, Oat Meal - 75 Gm  ",₹54,4.2 out of 5 stars,"2,142","Unibic, UNIBIC FOODS INDIA Pvt Ltd.,51/1A&52,Heggadadevanapura village,Huskur Road,bangalore-562 123, India.",B00RZDWDJ6
https://www.amazon.in//Roasty-Tasty-Grain-Pudina-Namkeen/dp/B0BTDL56LP/ref=sr_1_221?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-221,Roasty Tasty 5 Grain Mix Roasted Snack of Whole Grain & Millets with Pudina Punch Roasted Namkeen Snacks 200g | Healthy Snacks for All | No Trans Fat | Export Quality | Great Diet Snack for weight loss  ,₹130,4.0 out of 5 stars,30,"pioneer foods pvt ltd, pioneer foods pvt ltd",B0BTDL56LP
https://www.amazon.in//Doritos-Sweet-Chili-44-gm/dp/B07QYLP2R5/ref=sr_1_222_f3_0o_fs?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-222,Doritos Nacho Chipsweet Chili Flavour - Sweet Chilli 44gm/50gm (Weight May Vary)  ,₹20,4.3 out of 5 stars,382,"PepsiCo india Holdings Pvt LTD, PepsiCo India Pvt. Ltd. P.O. Box 27, DLF Qutab Enclave, Phase - 1, Gurugram -122002, Haryana, India",B07QYLP2R5
https://www.amazon.in//Britannia-Cakes-Chocolate-Brownie-Pouch/dp/B08DM8W66Y/ref=sr_1_223_f3_0o_fs?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-223,"Britannia Cakes Fudge It Chocolate Brownie, 120 g  ",₹40,4.2 out of 5 stars,"1,135","Britannia Industries Ltd., feedback@britindia.com",B08DM8W66Y
https://www.amazon.in//Amazon-Brand-Vedaka-Puffed-Murmura/dp/B07HTTD45W/ref=sr_1_224_f3_0o_fs?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-224,"Amazon Brand - Vedaka Puffed Rice, 200 g  ",₹29,4.1 out of 5 stars,"1,516","Amazon retail india Private Limited(Relabeller), (A)AJIT SINGH OM PARKASH PVT. LTD., 44/7, Ludhiana Road, Vill. Karyam, Nawanshahr, Shaheed Bhagat Singh Nagar, Punjab -144514 Lic. No. 10015063000787(B)SHUBHALAXMII FOOD , Jalan Industrial Estate, Part of khasra No 90/1 & 90/2, Lihigaon, Nagpur (Rural), Nagpur, Maharashtra- 441104 Lic. No. 11517056000027(C)M/S AJIT SINGH OM PARKASH PVT. LTD., 366/1, Vikram Warehouse Gram Palda, Indore, Madhya Pradesh- 452002, Lic. No. 11414850003280",B07HTTD45W
https://www.amazon.in//Multigrain-Mixture-Cholesterol-Crunchy-All-time/dp/B09W61CSRQ/ref=sr_1_225?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-225,"Fit & Flex Baked Multigrain Lemony Mint, Tangy Tomato & Cheesy Cheese Namkeen Mixture, Healthy Snacks With Zero Cholesterol, Tasty Party Snacks - As Seen on Shark Tank India - 100 g (Pack of 6)  ",₹290,3.9 out of 5 stars,161,"Niva Nutrifoods LLP, Niva Nutrifoods LLP, Survey No.276, Dhanali Road, At ganeshpura Tal. KDI, Dist. Mehsana - 382705, Gujarat India; Contact Number : 1800 - 572 - 8659",B09W61CSRQ
https://www.amazon.in//Unibic-Swaadesi-Palm-Crunchy-200gm/dp/B0CST56GRL/ref=sr_1_226_f3_0o_fs?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-226,Unibic Swaadesi No Palm Oil Crunchy Nuts 200gm  ,₹80,3.0 out of 5 stars,3,"Unibic Foods Pvt Ltd, BTW INDIA PVT LTD Plot No. 2248-B, Sector-38, Phase-II, Mega Food Park, HSIIDC Industrial Estate, Rai, Sonepat - 131029 Harayana India. FSSAI Lic No - 10020064002262",B0CST56GRL
https://www.amazon.in//Parle-Monaco-Classic-400g/dp/B08KR6LD67/ref=sr_1_227?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-227,"Parle Monaco Classic, 400g  ",₹75,4.4 out of 5 stars,"7,271","Parle Biscuits PVT LTD, cs@parle.biz",B08KR6LD67
https://www.amazon.in//Happilo-Premium-Crunchy-Protein-Dietary/dp/B09VSS49X6/ref=sr_1_228?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-228,"Happilo Premium Super Snack Peri Peri Peanut 150g, Crunchy and Nutty, High in Protein and Dietary Fibre  ",₹81,3.5 out of 5 stars,19,"Happilo International Pvt. Ltd., Happilo International Pvt Ltd",B09VSS49X6
https://www.amazon.in//Nourish-Organics-Almond-Wheat-Cookies/dp/B00N3V98HE/ref=sr_1_229?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-229,"Nourish Organics Almond Buckwheat Cookies, 120gm Pack High in Protein | Vegan | Gluten-Free | No Refined Sugar | Clean Label  ",₹245,3.9 out of 5 stars,270,"Nourish Organics, Nourish Organic Foods Pvt. Ltd, Plot No 56, Sector 6, IMT Manesar, Gurgaon, Haryana-122050,India, Tel. +91-9687123543",B00N3V98HE
https://www.amazon.in//Shrego-Masala-Roasted-Namkeen-Vacuum/dp/B0BT4Z71VV/ref=sr_1_230?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-230,"Shrego Mirch Masala Roasted Chana, Snack and Namkeen, Vacuum Packed (300 GM)  ",₹185,4.0 out of 5 stars,127,"SHREE GOPAL AGRI, Shree Gopal Agri, A-6, Kanavati Ind Estate, Steel Town, Moraiya - Changodar - 382213 | +91 7096709000 | care@shrego.in",B0BT4Z71VV
https://www.amazon.in//Gladful-Almondy-Protein-Families-Preservatives/dp/B09M94GZSS/ref=sr_1_231?crid=3KHTSIK0UBZ4H&dib=eyJ2IjoiMSJ9.Hz-9gc6ZZMZDpPeI6dhyUf1FVuFc9M6adMsdrJipM8LgaFGLieoDxqJdGnKXEqZhsSlUjCVYwJR9RkGRd8SBtJl81WpdJ37b0G6PowwgkOCOcIwPCEmzdN-X8rYP_hC5dUVxjTQr_gzh-5QAshNsGbHVZ08dtPy8h8MgvEs0zjRNbhc5ZL5b4Zb_-1aeDlyTtRJR5ssvvuvdl3ppPs_CdiyYkJGC_9lwxBvsI4GP3QPFNXdnPNy0UHMh2tWQXxmDba8uiPC4nBbHkTw4bHEoz7_zIxdgWMCwAU6xqCj22Lo.FQ9KakOn7QYJsYh-k_4zJnrUH_qNJnS8TRNLkuU2vd0&dib_tag=se&keywords=snacks&qid=1723790738&sprefix=snacks%2Caps%2C196&sr=8-231,"Gladful Almondy Protein Mini Cookies Biscuit For Kids And Families, Made with Butter, Wheat & Soy Protein, Tasty & Healthy Daily Snack, No Maida, No Preservatives 150gm (Pack of 1)  ",₹259,3.8 out of 5 stars,935,,B09M94GZSS
